id,date,month,year,region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue
5892,5/9/2010,5,2010,North,Search,Storage,Premium,11.40,0.95,0.19,463,7955,0.08,2.63,-0.37,7,24.6,179.08
5893,10/9/2011,10,2011,North,Social Media,Storage,Premium,3.30,1.65,0.02,790,19704,0.04,7.48,-0.37,7,3506.79,140.53
5894,2/25/2011,2,2011,North,TV,Seasonal,Premium,0.00,0.42,0.28,361,6257,0.19,3.16,1.37,90,0,254.00
5895,11/30/2010,11,2010,North,Email,Lighting,Premium,19.80,1.65,0.17,172,5182,0.02,3.47,0.37,21,3147.94,128.30
5896,7/5/2010,7,2010,North,Social Media,General,Premium,7.50,1.25,0.07,142,4878,0.12,2.62,-1.37,0,33680.6,170.94
5897,10/18/2011,10,2011,North,TV,Seasonal,Standard,5.90,2.95,0.24,350,5107,0.01,3.66,-0.37,30,517.98,81.07
5898,8/19/2011,8,2011,North,Influencer,Storage,Premium,15.30,2.55,0.24,366,8253,0.13,5.04,-1.37,28,3898.41,135.92
5899,2/2/2011,2,2011,North,Social Media,General,Standard,1.25,1.25,0.09,91,3172,0.03,7.45,1.37,21,862.53,118.32
5900,3/20/2011,3,2011,North,Affiliate,Storage,Premium,16.50,1.65,0.16,681,18738,0.01,2.24,1.00,28,18945.78,153.87
5901,6/27/2010,6,2010,North,TV,General,Premium,15.00,1.25,0.30,255,8174,0.07,1.42,-1.00,14,2510.27,126.02
5902,10/9/2011,10,2011,North,Influencer,Seasonal,Budget,18.72,0.39,0.00,136,1140,0.12,3.88,-0.37,21,58.32,250.76
5903,12/16/2010,12,2010,North,Influencer,Stationery,Standard,2.95,2.95,0.40,701,27167,0.05,0.61,1.00,14,426.28,165.73
5904,11/3/2010,11,2010,North,Affiliate,General,Premium,5.90,2.95,0.14,107,3646,0.10,2.51,0.37,21,16322.62,131.34
5905,11/27/2011,11,2011,North,Search,General,Premium,3.90,1.95,0.46,39,605,0.02,3.68,0.37,90,1814.2,87.02
5906,2/3/2010,2,2010,North,Social Media,General,Standard,17.40,1.45,0.12,166,3210,0.02,6.49,1.37,60,243.77,142.81
5907,12/5/2011,12,2011,North,Email,Stationery,Premium,10.80,1.8,0.08,244,8440,0.05,1.59,1.00,14,56250.4,167.70
5908,7/22/2011,7,2011,North,Social Media,Storage,Premium,9.75,1.95,0.25,294,4986,0.06,2.48,-1.37,90,22391.23,129.86
5909,5/27/2010,5,2010,North,TV,General,Premium,10.20,0.85,0.27,225,2740,0.08,3.27,-0.37,28,3703.73,139.01
5910,7/12/2011,7,2011,North,Email,Seasonal,Premium,15.90,7.95,0.00,516,7535,0.04,4.01,-1.37,60,2194.92,63.43
5911,12/16/2009,12,2009,North,Social Media,Seasonal,Premium,17.70,2.95,0.32,896,13531,0.02,1.65,1.00,21,687.15,158.23
5912,6/16/2010,6,2010,North,Search,Stationery,Standard,5.00,1.25,0.20,641,12844,0.12,4.83,-1.00,21,183.45,163.04
5913,11/24/2010,11,2010,North,Social Media,General,Budget,3.40,0.85,0.26,316,5144,0.06,3.06,0.37,0,3.4,184.01
5914,11/18/2010,11,2010,North,Affiliate,Stationery,Premium,2.50,1.25,0.50,612,13082,0.03,6.94,0.37,14,3477.1,121.30
5915,3/17/2011,3,2011,North,Social Media,General,Premium,17.70,2.95,0.48,464,12150,0.04,0,1.00,7,12879.01,138.52
5916,11/8/2010,11,2010,North,Influencer,Lighting,Standard,8.50,4.25,0.00,110,1507,0.15,0.65,0.37,14,418.62,156.46
5917,6/29/2011,6,2011,North,Email,Storage,Budget,1681.65,5.95,0.11,334,4245,0.01,5.3,-1.00,90,10.65,67.34
5918,10/30/2011,10,2011,North,Affiliate,Kitchen,Premium,4.95,1.65,0.41,0,8658,0.02,4.33,-0.37,14,0,104.66
5919,12/20/2010,12,2010,North,Social Media,Storage,Premium,76.50,4.25,0.33,155,4048,0.05,2.83,1.00,28,0,145.58
5920,12/9/2010,12,2010,North,Email,Lighting,Standard,26.10,1.45,0.22,510,12956,0.18,5.46,1.00,90,958.16,208.21
5921,3/9/2010,3,2010,North,Email,Storage,Premium,0.00,12.75,0.16,186,3655,0.06,5.03,1.00,21,352.5,74.53
5922,6/6/2010,6,2010,North,Affiliate,Storage,Budget,6.35,6.35,0.19,145,4100,0.23,1.83,-1.00,60,837.17,130.33
5923,7/8/2011,7,2011,East,TV,General,Standard,0.00,5.95,0.37,452,13200,0.06,0,-1.37,30,363.05,49.97
5924,5/12/2010,5,2010,North,TV,General,Premium,15.95,15.95,0.12,269,4630,0.09,8.1,-0.37,7,51.55,47.55
5925,9/16/2011,9,2011,North,Influencer,General,Premium,30.60,2.55,0.07,109,1153,0.15,1.65,-1.00,60,4660.73,163.83
5926,3/3/2011,3,2011,North,TV,General,Premium,19.80,1.65,0.17,227,12084,0.02,3.95,1.00,60,1987.15,117.21
5927,2/2/2011,2,2011,North,TV,Storage,Premium,39.00,1.95,0.27,412,9453,0.01,0,1.37,28,120,109.72
5928,3/31/2010,3,2010,North,TV,General,Premium,5.90,2.95,0.17,209,4885,0.05,4.36,1.00,28,28984,98.38
5929,5/17/2010,5,2010,North,Search,General,Standard,8.70,1.45,0.04,106,1736,0.08,3.71,-0.37,28,67.25,141.96
5930,9/2/2010,9,2010,North,Search,Seasonal,Premium,16.95,16.95,0.17,69,1359,0.01,5.46,-1.00,30,0,26.44
5931,12/5/2011,12,2011,North,Social Media,General,Standard,7.80,0.65,0.39,136,1397,0.08,3.62,1.00,28,474.5,202.73
5932,11/28/2010,11,2010,North,Email,General,Premium,2.95,2.95,0.22,165,2185,0.06,4.5,0.37,21,893.43,95.58
5933,10/5/2010,10,2010,North,TV,Seasonal,Premium,5.04,0.42,0.58,80,1192,0.12,5.91,-0.37,0,1151.1,144.13
5934,11/8/2011,11,2011,North,Email,General,Premium,4.15,4.15,0.20,117,3822,0.05,7.29,0.37,14,1054.1,85.96
5935,6/30/2010,6,2010,North,Social Media,Kitchen,Premium,40.50,6.75,0.08,19,803,0.06,3.9,-1.00,21,1525.74,72.95
5936,1/19/2010,1,2010,North,Social Media,General,Premium,11.70,1.95,0.02,93,2765,0.07,5.09,1.37,30,551.88,139.26
5937,10/3/2010,10,2010,North,Email,Seasonal,Premium,2.50,1.25,0.19,327,7099,0.09,6.68,-0.37,28,3756.71,137.35
5938,2/20/2011,2,2011,North,Influencer,General,Premium,3.90,1.95,0.34,261,5009,0.07,5.51,1.37,14,2063.97,134.61
5939,9/15/2010,9,2010,North,Affiliate,Storage,Premium,30.00,3.75,0.43,323,5620,0.03,6.66,-1.00,14,238,40.77
5940,6/29/2010,6,2010,North,Email,General,Premium,5.90,2.95,0.14,631,11901,0.05,6.98,-1.00,7,4356.87,75.37
5941,11/10/2011,11,2011,North,Social Media,General,Premium,2.60,0.65,0.17,184,1446,0.01,5.63,0.37,0,4791.54,185.65
5942,11/28/2011,11,2011,North,Affiliate,Seasonal,Premium,121.59,5.79,0.00,896,19028,0.05,2.82,0.37,14,54319,143.01
5943,4/1/2010,4,2010,North,Search,Lighting,Premium,3.75,1.25,0.00,441,3959,0.16,1.01,0.37,90,3493.48,256.44
5944,9/18/2011,9,2011,North,Affiliate,Storage,Standard,2.55,0.85,0.29,365,17141,0.18,5.82,-1.00,21,971.54,181.15
5945,8/1/2011,8,2011,North,Influencer,General,Premium,3.30,1.65,0.25,88,2791,0.11,3.16,-1.37,14,2803.8,117.93
5946,11/24/2011,11,2011,North,Social Media,General,Standard,19.50,1.95,0.04,0,316,0.10,2.59,0.37,14,634.58,182.79
5947,12/6/2010,12,2010,North,Email,Seasonal,Standard,7.50,3.75,0.25,500,10758,0.10,4.87,1.00,90,319.59,123.83
5948,12/7/2009,12,2009,North,Search,Storage,Premium,30.60,2.55,0.37,200,984,0.03,2.16,1.00,14,644.77,129.85
5949,10/14/2010,10,2010,North,Social Media,General,Standard,1.65,1.65,0.26,253,5253,0.01,7.39,-0.37,90,0,112.87
5950,4/18/2011,4,2011,North,TV,General,Premium,15.30,2.55,0.08,601,4496,0.00,3.84,0.37,28,2768.7,128.67
5951,7/21/2010,7,2010,North,Search,General,Premium,15.60,1.95,0.23,593,12191,0.02,3.97,-1.37,28,278.58,102.14
5952,6/7/2010,6,2010,North,Search,Seasonal,Premium,7.50,3.75,0.12,77,2350,0.04,3.38,-1.00,90,3730.94,104.70
5953,10/26/2010,10,2010,North,Social Media,General,Standard,10.20,0.85,0.14,290,2387,0.03,5.43,-0.37,14,74.5,164.19
5954,7/13/2011,7,2011,North,Social Media,Storage,Premium,8.32,2.08,0.29,0,5717,0.00,9.02,-1.37,28,2713.25,89.73
5955,8/27/2010,8,2010,North,Email,Seasonal,Premium,12.75,208.03,0.23,358,6258,0.17,0.29,-1.37,21,692.61,90.74
5956,2/1/2010,2,2010,North,Social Media,General,Standard,35.70,5.95,0.27,682,13931,0.05,3.43,1.37,90,549.3,120.51
5957,8/2/2010,8,2010,North,Email,Seasonal,Premium,20.40,0.85,0.06,208,4175,0.00,1.58,-1.37,7,1419.6,134.94
5958,3/1/2010,3,2010,North,Search,Storage,Premium,10.40,0.65,0.23,524,11708,0.02,3.33,1.00,7,55.3,230.97
5959,10/13/2010,10,2010,North,Social Media,General,Premium,6.25,1.25,0.33,122,1759,0.09,4.99,-0.37,60,3118.18,146.78
5960,3/7/2011,3,2011,North,Social Media,General,Premium,9.30,4.65,0.02,248,8563,0.02,6.48,1.00,28,2094.63,115.88
5961,3/22/2010,3,2010,North,TV,General,Premium,20.40,0.85,0.10,48,782,0.02,2.75,1.00,7,2426.87,117.04
5962,4/23/2010,4,2010,North,Influencer,General,Premium,12.75,12.75,0.15,377,4294,0.03,5.86,0.37,0,3115.38,99.71
5963,11/22/2010,11,2010,North,Email,Kitchen,Premium,7.50,1.25,0.27,243,2574,0.11,3.87,0.37,21,2325.19,163.94
5964,12/8/2010,12,2010,East,Social Media,General,Premium,19.80,1.65,0.26,204,2451,0.04,0.95,1.00,60,3371.24,183.09
5965,5/4/2011,5,2011,North,Email,Seasonal,Premium,12.50,1.25,0.13,327,3093,0.11,5.27,-0.37,21,26287.12,158.33
5966,9/29/2010,9,2010,North,TV,General,Standard,15.95,15.95,0.12,0,1634,0.06,0,-1.00,60,469.62,60.18
5967,10/31/2011,10,2011,North,Email,Stationery,Premium,14.67,1.63,0.25,793,12596,0.04,3.54,-0.37,21,25793.31,153.06
5968,5/10/2011,5,2011,North,Search,Storage,Premium,1.25,1.25,0.10,428,9990,0.00,5.61,-0.37,60,39223.36,160.03
5969,10/17/2010,10,2010,North,Affiliate,Stationery,Standard,5.04,0.42,0.24,267,5044,0.04,2.94,-0.37,90,0,223.87
5970,11/15/2010,11,2010,North,Email,General,Premium,45.00,3.75,0.02,431,10373,0.06,7.56,0.37,7,2213.78,114.49
5971,11/22/2010,11,2010,North,Influencer,Storage,Standard,12.75,2.55,0.31,320,4956,0.00,5.26,0.37,30,294.61,126.44
5972,4/11/2010,4,2010,North,TV,General,Premium,16.35,5.45,0.43,355,3094,0.01,5.22,0.37,90,9308.09,75.66
5973,10/24/2011,10,2011,North,Affiliate,Storage,Premium,5.79,5.79,0.21,351,9869,0.00,3.09,-0.37,7,20006.32,69.81
5974,3/15/2010,3,2010,North,Email,General,Premium,8.50,8.5,0.26,276,6381,0.01,3.26,1.00,30,455.23,84.77
5975,6/30/2010,6,2010,North,Social Media,Stationery,Premium,10.50,0.42,0.41,289,4596,0.18,1.51,-1.00,90,114976.24,328.75
5976,6/20/2010,6,2010,North,Social Media,General,Premium,3.40,0.85,0.06,798,18328,0.01,2.99,-1.00,21,1777.44,204.85
5977,1/7/2011,1,2011,North,Search,General,Premium,12.60,2.1,0.13,187,2354,0.00,4.73,1.37,90,6456.55,131.32
5978,9/16/2011,9,2011,North,Email,General,Premium,30.60,2.55,0.06,553,6815,0.01,7.44,-1.00,60,8298.08,89.94
5979,12/5/2010,12,2010,North,Social Media,General,Premium,12.60,2.1,0.23,521,7210,0.00,2.18,1.00,0,7418.16,174.27
5980,2/16/2011,2,2011,North,Social Media,General,Premium,15.00,1.25,0.38,260,7464,0.02,1.77,1.37,14,1804.16,174.58
5981,8/12/2011,8,2011,North,Social Media,General,Premium,17.40,1.45,0.02,182,2360,0.19,2.99,-1.37,0,1916.45,183.60
5982,12/5/2011,12,2011,North,Social Media,Seasonal,Premium,9.87,3.29,0.15,128,2340,0.03,3.3,1.00,0,64914.06,130.53
5983,11/21/2010,11,2010,North,Affiliate,General,Premium,3.30,1.65,0.60,253,9928,0.02,1.97,0.37,60,1164.43,95.85
5984,3/4/2010,3,2010,North,Affiliate,Stationery,Premium,10.50,0.42,0.47,271,5972,0.04,3.4,1.00,21,1499.7,220.68
5985,05/24/2011,5,2011,North,Social Media,Storage,Premium,25.50,2.55,0.37,267,9221,0.02,7.85,-0.37,21,85342.86,106.09
5986,10/4/2011,10,2011,North,Social Media,General,Premium,6.25,6.25,0.44,160,1792,0.04,5.63,-0.37,60,2149.97,75.54
5987,10/11/2011,10,2011,North,Search,General,Premium,8.40,2.1,0.08,96,1655,0.08,4.72,-0.37,14,1549.59,119.08
5988,5/18/2011,5,2011,North,Email,Kitchen,Premium,17.88,1.49,0.24,183,15240,0.02,8.96,-0.37,14,798.08,91.61
5989,4/6/2010,4,2010,North,Email,Storage,Premium,100.80,0.42,0.60,767,36129,0.04,7.12,0.37,21,3004.8,286.69
5990,11/21/2010,11,2010,North,Influencer,Storage,Premium,15.00,1.25,0.36,446,17782,0.02,3.36,0.37,90,1928.43,193.07
5991,11/10/2011,11,2011,North,Social Media,Stationery,Premium,34.68,2.89,0.15,0,5837,0.17,1.43,0.37,28,9784.67,229.91
5992,5/27/2010,5,2010,North,Influencer,General,Standard,0.95,0.95,0.31,800,25968,0.01,0,-0.37,90,236.15,198.45
5993,6/3/2010,6,2010,North,Social Media,General,Premium,27.00,0.75,0.28,303,4038,0.03,2.47,-1.00,21,1005.62,184.20
5994,3/15/2011,3,2011,North,Influencer,Storage,Budget,3.90,1.95,0.20,601,0,0.16,3.06,1.00,7,81.95,160.59
5995,10/9/2011,10,2011,North,Email,General,Premium,8.25,8.25,0.52,378,5209,0.01,1.82,-0.37,28,653.47,81.70
5996,3/30/2010,3,2010,North,Email,Kitchen,Premium,1.25,1.25,0.26,281,6958,0.10,5.1,1.00,0,79.83,125.60
5997,02/16/2010,2,2010,North,Search,Storage,Premium,31.80,7.95,0.37,426,12696,0.01,2.66,1.37,60,168.4,112.90
5998,1/31/2010,1,2010,North,Affiliate,General,Premium,5.90,2.95,0.12,327,5393,0.02,6.47,1.37,0,707.34,91.39
5999,7/5/2010,7,2010,North,Email,Kitchen,Premium,30.00,1.25,0.45,0,3937,0.06,2.82,-1.37,28,1627.27,96.58
6000,5/9/2010,5,2010,North,Influencer,General,Premium,25.20,2.1,0.36,185,11237,0.05,3.41,-0.37,28,14100.75,126.97
6001,3/6/2011,3,2011,North,Search,General,Premium,11.90,5.95,0.31,452,17691,0.01,1.64,1.00,14,522.68,107.07
6002,7/25/2010,7,2010,North,Influencer,Kitchen,Standard,2.95,2.95,0.44,138,9308,0.02,2.74,-1.37,0,28.84,74.87
6003,2/14/2011,2,2011,North,Social Media,General,Premium,2.55,0.85,0.27,62,1882,0.03,0.67,1.37,0,21956.88,158.39
6004,1/13/2011,1,2011,North,Social Media,General,Premium,22.50,3.75,0.46,278,8307,0.15,3.15,1.37,28,2922.9,164.21
6005,10/13/2010,10,2010,North,Affiliate,General,Standard,2.50,1.25,0.11,449,5410,0.00,3.56,-0.37,7,727.97,120.35
6006,1/13/2011,1,2011,North,Email,General,Premium,17.70,2.95,0.30,71,1522,0.22,4.32,1.37,28,65958.15,173.39
6007,11/6/2011,11,2011,North,TV,General,Premium,10.08,0.42,0.29,251,7440,0.10,4.65,0.37,90,756.65,215.73
6008,12/12/2010,12,2010,North,Search,Storage,Premium,10.20,0.85,0.04,128,3704,0.01,0.19,1.00,21,2196.45,198.61
6009,9/14/2010,9,2010,North,Search,Stationery,Premium,10.50,0.42,0.39,0,6295,0.03,2.95,-1.00,7,2896.87,217.24
6010,12/6/2010,12,2010,North,Social Media,General,Premium,3.95,3.95,0.08,626,14471,0.10,3.88,1.00,60,15412.08,165.56
6011,4/15/2010,4,2010,North,Affiliate,Storage,Premium,39.00,3.25,0.32,302,5303,0.10,7.14,0.37,30,461.16,110.86
6012,3/28/2011,3,2011,East,Social Media,Storage,Standard,15.30,2.55,0.04,225,4700,0.01,2.22,1.00,60,0,153.91
6013,1/24/2011,1,2011,North,TV,Storage,Standard,165.00,1.65,0.15,506,4314,0.01,5.63,1.37,14,165,145.16
6014,9/5/2010,9,2010,North,Search,Stationery,Premium,19.90,9.95,0.44,301,7778,0.05,1.41,-1.00,7,790.33,71.91
6015,11/14/2010,11,2010,North,Email,Seasonal,Premium,12.75,4.25,0.08,392,13777,0.25,2.12,0.37,0,1635.58,186.56
6016,12/20/2010,12,2010,North,Email,Storage,Premium,9.90,1.65,0.06,418,6085,0.03,3.6,1.00,30,8267.04,150.52
6017,10/11/2011,10,2011,North,Influencer,General,Premium,19.80,1.65,0.29,616,26805,0.03,7.35,-0.37,28,649.12,125.95
6018,12/8/2010,12,2010,North,Influencer,Lighting,Premium,7.50,1.25,0.16,49,1674,0.05,3.33,1.00,7,23896.67,133.01
6019,6/15/2011,6,2011,North,Influencer,General,Premium,4.95,4.95,0.37,423,17999,0.00,6.91,-1.00,60,2307.05,77.91
6020,11/16/2010,11,2010,North,Social Media,General,Premium,12.75,12.75,0.28,251,8977,0.02,8.26,0.37,28,2888,80.44
6021,11/17/2011,11,2011,North,Search,Stationery,Premium,2.95,2.95,0.14,701,10287,0.05,1.36,0.37,60,827.69,143.50
6022,10/27/2010,10,2010,North,Search,Seasonal,Premium,17.70,2.95,0.29,204,3537,0.03,0.56,-0.37,21,0,126.07
6023,11/21/2011,11,2011,North,Social Media,Stationery,Premium,10.08,0.42,0.41,41,1790,0.03,0,0.37,14,7851.83,158.17
6024,10/11/2010,10,2010,North,Affiliate,General,Premium,15.00,3.75,0.42,421,7857,0.00,1.93,-0.37,14,1493.97,84.90
6025,7/15/2010,7,2010,North,Search,General,Premium,10.08,0.42,0.05,304,6754,0.07,2.24,-1.37,21,1255.66,242.06
6026,11/9/2010,11,2010,North,TV,General,Premium,15.00,1.25,0.27,641,3981,0.06,2.67,0.37,21,2182.41,153.41
6027,12/16/2010,12,2010,North,Affiliate,Storage,Premium,15.00,1.25,0.02,95,2438,0.06,5.74,1.00,7,1666.06,118.15
6028,8/15/2010,8,2010,North,TV,Storage,Premium,15.00,1.25,0.25,689,25866,0.05,7.17,-1.37,7,801.75,88.13
6029,7/24/2011,7,2011,North,Social Media,General,Premium,10.50,2.1,0.25,349,1733,0.07,1.82,-1.37,14,6211.19,115.52
6030,6/22/2011,6,2011,North,Influencer,General,Premium,2.10,2.1,0.12,258,9230,0.02,5.53,-1.00,60,2850.83,119.48
6031,11/14/2010,11,2010,Central,Email,General,Premium,31.90,15.95,0.36,269,3825,0.04,2.95,0.37,30,3305.49,67.11
6032,5/13/2010,5,2010,North,Search,Kitchen,Premium,0.00,1.25,0.53,90,1724,0.07,1.19,-0.37,14,2104.32,141.37
6033,10/17/2011,10,2011,North,Social Media,Storage,Standard,1.65,1.65,0.11,705,14398,0.07,5.67,-0.37,7,692.77,153.02
6034,1/31/2011,1,2011,North,Affiliate,Kitchen,Premium,17.70,2.95,0.24,138,1182,0.06,6.28,1.37,30,132.28,96.32
6035,12/23/2009,12,2009,North,Social Media,General,Premium,35.40,2.95,0.00,631,7366,0.08,6.55,1.00,60,3272.59,174.96
6036,5/13/2010,5,2010,North,TV,General,Premium,30.00,1.25,0.04,231,5255,0.23,7.54,-0.37,60,14610.55,172.42
6037,5/27/2010,5,2010,North,TV,Seasonal,Premium,31.80,7.95,0.18,130,2263,0.08,4.08,-0.37,28,1013.09,80.13
6038,3/10/2011,3,2011,North,Influencer,Kitchen,Premium,2.49,0.83,0.13,140,2405,0.00,1.78,1.00,28,35737.62,188.33
6039,12/23/2009,12,2009,North,Email,Stationery,Premium,0.00,218.88,0.27,107,0,0.04,5.77,1.00,14,1313.99,63.76
6040,12/10/2010,12,2010,North,Affiliate,Storage,Standard,29.85,9.95,0.21,182,2999,0.06,4.74,1.00,7,798.55,91.60
6041,4/15/2011,4,2011,North,Social Media,Stationery,Premium,0.84,0.42,0.44,85,3893,0.03,1.74,0.37,28,3000.69,184.45
6042,7/20/2011,7,2011,North,TV,Storage,Premium,20.80,2.08,0.25,978,30584,0.12,1.91,-1.37,7,2473.18,119.48
6043,12/8/2009,12,2009,North,Search,General,Standard,15.30,2.55,0.07,85,1079,0.15,1.78,1.00,28,15.3,141.38
6044,10/17/2011,10,2011,North,Search,General,Premium,13.29,13.29,0.16,279,3270,0.05,4.14,-0.37,90,19562.25,96.77
6045,11/7/2010,11,2010,North,Email,General,Premium,6.30,2.1,0.38,438,9399,0.06,6.27,0.37,60,2596.9,124.22
6046,11/19/2010,11,2010,North,Affiliate,General,Premium,6.25,1.25,0.21,293,18210,0.07,4.11,0.37,60,837.68,164.54
6047,10/6/2011,10,2011,North,Social Media,General,Premium,15.60,0.65,0.15,361,7702,0.10,4.24,-0.37,7,3039.21,224.91
6048,3/9/2011,3,2011,North,TV,General,Premium,13.75,1.25,0.07,68,1294,0.10,2.05,1.00,21,2707.44,151.31
6049,9/5/2011,9,2011,North,Affiliate,General,Premium,13.90,6.95,0.19,58,809,0.01,6.65,-1.00,21,0,41.63
6050,5/24/2010,5,2010,North,Social Media,Storage,Standard,7.50,1.25,0.52,525,9809,0.15,4.09,-0.37,14,574.73,175.02
6051,12/13/2009,12,2009,North,Email,Seasonal,Premium,36.48,0.38,0.33,48,825,0.06,6.07,1.00,14,1537.2,175.15
6052,6/6/2010,6,2010,North,Social Media,General,Premium,27.00,6.75,0.34,123,2799,0.03,4.13,-1.00,14,544.59,47.61
6053,4/29/2010,4,2010,North,Affiliate,Storage,Premium,2.95,2.95,0.11,401,18310,0.13,1.05,0.37,21,1555.71,152.14
6054,11/13/2011,11,2011,North,Search,General,Premium,5.95,5.95,0.19,300,6566,0.00,2.93,0.37,30,63627.05,119.05
6055,1/25/2011,1,2011,North,Influencer,General,Premium,23.40,1.95,0.00,210,3180,0.03,2.11,1.37,90,2594.38,169.74
6056,5/24/2010,5,2010,North,Social Media,General,Premium,15.30,2.55,0.10,356,7429,0.04,1.99,-0.37,7,11450.71,134.80
6057,5/26/2010,5,2010,North,Social Media,General,Standard,15.60,1.95,0.32,593,13171,0.09,6.76,-0.37,0,342.65,147.78
6058,2/9/2010,2,2010,North,Social Media,Stationery,Premium,83.40,6.95,0.00,186,3049,0.04,1.99,1.37,90,1459.26,153.73
6059,11/16/2011,11,2011,North,Affiliate,General,Premium,19.80,239.79,0.14,152,5265,0.13,3.69,0.37,21,5553.25,102.78
6060,5/28/2010,5,2010,North,Search,General,Premium,8.95,8.95,0.09,20,285,0.02,6.15,-0.37,21,2269.25,61.84
6061,2/17/2011,2,2011,North,Social Media,General,Premium,15.00,1.25,0.56,105,1863,0.02,7.24,1.37,90,11639.18,112.27
6062,6/13/2011,6,2011,North,TV,General,Standard,15.90,7.95,0.33,317,9771,0.25,6.83,-1.00,14,167.9,68.13
6063,9/30/2010,9,2010,North,Affiliate,General,Premium,14.85,4.95,0.11,941,9810,0.03,0,-1.00,60,779.9,91.93
6064,11/28/2011,11,2011,North,Social Media,General,Budget,14.85,4.95,0.37,79,2615,0.01,4.85,0.37,60,985.92,94.15
6065,10/27/2011,10,2011,North,Email,Storage,Premium,17.00,0.85,0.16,199,987,0.04,7.26,-0.37,28,28150.81,132.34
6066,12/1/2009,12,2009,North,Email,General,Premium,5.90,2.95,0.09,207,3693,0.01,0.84,1.00,21,5.9,130.69
6067,12/5/2010,12,2010,North,Email,General,Premium,1.95,0.65,0.40,250,1909,0.05,3.98,1.00,90,4244.71,169.33
6068,7/8/2011,7,2011,North,Email,Storage,Premium,3.30,1.65,0.30,401,5631,0.05,1.75,-1.37,7,35747.54,120.20
6069,6/8/2011,6,2011,North,Social Media,General,Budget,15.90,7.95,0.16,525,5561,0.07,7.46,-1.00,21,105.45,61.70
6070,9/29/2011,9,2011,North,Email,General,Standard,3.30,1.65,0.29,197,5686,0.04,1.89,-1.00,90,1744.47,114.20
6071,10/25/2010,10,2010,North,TV,General,Premium,2.10,2.1,0.20,521,15650,0.04,7.07,-0.37,7,659.71,93.26
6072,8/15/2010,8,2010,North,Email,General,Standard,5.95,5.95,0.01,361,11851,0.04,1.48,-1.37,90,193.86,88.92
6073,11/30/2010,11,2010,North,Social Media,Seasonal,Premium,88.50,2.95,0.14,896,18995,0.01,8.03,0.37,14,389.65,147.26
6074,11/24/2010,11,2010,North,Email,General,Premium,4.95,1.65,0.33,53,2714,0.02,8.66,0.37,90,5974.95,97.01
6075,12/10/2009,12,2009,North,Social Media,General,Premium,17.85,5.95,0.10,117,2105,0.03,5.77,1.00,90,120.49,105.12
6076,1/18/2011,1,2011,North,Social Media,General,Premium,1.45,1.45,0.16,120,1650,0.05,3.59,1.37,7,1766.01,124.32
6077,11/22/2010,11,2010,North,Search,General,Standard,4.20,2.1,0.28,521,5872,0.18,8.54,0.37,21,364.9,149.61
6078,9/21/2011,9,2011,North,Social Media,General,Premium,50.00,50,0.27,45,803,0.05,2.11,-1.00,90,238204.98,74.42
6079,2/23/2010,2,2010,North,Social Media,General,Premium,10.20,0.85,0.30,229,6042,0.00,3.88,1.37,7,671.62,162.81
6080,9/16/2010,9,2010,North,Email,Storage,Premium,17.00,4.25,0.13,226,3659,0.01,3.78,-1.00,28,1574.92,60.95
6081,8/17/2011,8,2011,North,Search,General,Premium,3.30,1.65,0.40,472,11218,0.02,2.36,-1.37,14,5956.19,113.07
6082,7/27/2011,7,2011,North,Email,Stationery,Premium,5.04,0.42,0.60,353,5140,0.02,4.22,-1.37,0,1608.41,190.63
6083,3/4/2010,3,2010,North,TV,General,Premium,51.00,12.75,0.39,251,8285,0.04,6.44,1.00,30,263.68,71.03
6084,12/21/2009,12,2009,North,Search,Seasonal,Premium,5.10,0.85,0.11,197,5127,0.09,4.39,1.00,7,1662.89,190.20
6085,11/9/2010,11,2010,North,Affiliate,General,Premium,20.40,0.85,0.04,93,1818,0.07,3.53,0.37,14,1184.59,155.96
6086,10/11/2011,10,2011,North,Social Media,Storage,Premium,23.40,1.95,0.10,423,14798,0.12,5.64,-0.37,60,60126.81,186.81
6087,4/29/2010,4,2010,North,Email,General,Premium,11.70,1.95,0.13,211,5419,0.09,2.27,0.37,90,44463.06,185.93
6088,10/21/2011,10,2011,North,Email,General,Premium,14.85,4.95,0.16,640,15136,0.12,5.51,-0.37,60,465.48,112.43
6089,1/11/2011,1,2011,North,Affiliate,Storage,Premium,88.80,1.85,0.05,189,3577,0.15,3.07,1.37,14,15868.7,174.24
6090,10/27/2010,10,2010,North,Search,Seasonal,Premium,30.00,1.25,0.09,391,13285,0.00,6.24,-0.37,7,633.54,135.79
6091,8/1/2010,8,2010,North,Social Media,Storage,Premium,33.00,1.65,0.29,845,20401,0.03,0,-1.37,0,8985.04,130.61
6092,9/21/2010,9,2010,North,Influencer,General,Premium,20.16,0.42,0.28,0,4104,0.03,6.14,-1.00,30,2878.06,235.07
